time,T_core0,T_core1,T_core2,IPC_core0,IPC_core1,IPC_core2,F_core0,F_core1,F_core2,P_core0,P_core1,P_core2,Energy_Per_Instruction_core0,Energy_Per_Instruction_core1,Energy_Per_Instruction_core2,Cdyn_core0,Cdyn_core1,Cdyn_core2
65124798225999,94.23277076144373,87.26970809285096,75.9578703554575,2.1489698329784144,0.0,0.0,1.0,1.0,4.0,0.9660113734656985,0.05831181285448429,0.12085041750406397,4.595226892797589e-10,5.831181285434855e-07,3.0212604376160175e-07,1.13555716369379e-09,0.0,0.0
65126798374000,94.22150686219412,87.24724440445083,75.94248877814411,2.144860195107492,0.0,0.0001506963891421373,1.0,1.0,4.0,0.9581925122192054,0.05824068989218509,0.12135371438638372,4.565677587958434e-10,5.824068989246319e-07,3.011034769850083e-07,1.1255349784366297e-09,0.0,9.266145781397688e-14
65128799812000,94.21064232279932,87.22479052439003,75.92842429218584,2.1204402776824716,0.0,4.8152951030490486e-05,1.0,1.0,4.0,0.9990657992317767,0.05816970806727604,0.12097142497959122,4.85431596562873e-10,5.816970806714039e-07,3.0130258859703165e-07,1.1783873420508308e-09,0.0,3.1118026003286956e-14
65130803754000,94.19215050444402,87.20178551623539,75.96925738297391,0.23704357264002615,0.0,2.146985635428696,1.0,1.0,4.0,0.19301439626975359,0.05809709843490597,6.711765814276248,7.556797820537082e-07,5.809709843486888e-07,7.874884145473782e-10,1.3763662383196567e-10,0.0,1.144252248730052e-09
65132803753999,94.16718963029962,87.17879072478436,76.07588286544966,0.0,0.0,2.1554439499770597,1.0,1.0,4.0,0.08630118586403601,0.05802463520278796,6.705706767489819,8.630118586444799e-07,5.802463520265285e-07,7.792617492909498e-10,0.0,0.0,1.1431635207926963e-09
65134803754000,94.141837130706,87.15636674726444,76.18596298110835,0.0,0.0,2.137332769237751,1.0,1.0,4.0,0.0861720048233695,0.05795408186724537,6.950311226618424,8.617200482316854e-07,5.795408186752219e-07,8.146786531695866e-10,0.0,0.0,1.1855912853871413e-09
65136803754000,94.11649472399117,87.13395256961047,76.30061627437111,0.0,0.0,2.1548730856770475,1.0,1.0,4.0,0.08604310085727175,0.057883668373653226,6.700650625148959,8.604310085707118e-07,5.788366837351835e-07,7.787814677998544e-10,0.0,0.0,1.1422072421836355e-09
65138803753999,94.09116241064348,87.11154818971598,76.40906619123874,0.0,0.0,2.1575613583728166,1.0,1.0,4.0,0.08591447330475996,0.05781339440414761,6.656846645729025,8.591447330517007e-07,5.781339440401297e-07,7.727656527002627e-10,0.0,0.0,1.1345640766417824e-09
65140803754000,94.06584019113798,87.08915360547036,76.51905272819013,0.0,0.0,2.156089878493982,1.0,1.0,4.0,0.08578612150650244,0.0577432596416553,6.709296530214779,8.578612150630225e-07,5.774325964193102e-07,7.791363715673833e-10,0.0,0.0,1.1436308148664553e-09
65142803754000,94.0405280659358,87.06676881475757,76.62728845105953,0.0,0.0,2.1593705293260053,1.0,1.0,4.0,0.08565804480481252,0.057673263769888565,6.6191799592070995,8.5658044804613e-07,5.767326376975415e-07,7.671652403544485e-10,0.0,0.0,1.1279467642059573e-09
65144803753999,94.01522603548507,87.04439381545562,76.73547682950509,0.0,0.0,2.159751956603185,1.0,1.0,4.0,0.08553024254364723,0.05760340647334265,6.653194957454801,8.553024254405559e-07,5.760340647320855e-07,7.711567114933906e-10,0.0,0.0,1.1338130594750418e-09
65146803754000,93.98993410022057,87.02202860543771,76.84396016323036,0.0,0.0,2.1584979108660596,1.0,1.0,4.0,0.08540271406860145,0.05753368743729501,6.639989431116528,8.540271406840211e-07,5.753368743756975e-07,7.704507461360976e-10,0.0,0.0,1.1314809465990802e-09
65148803754000,93.96465226056365,86.99967318257185,76.95199829512143,0.0,0.0,2.1626092990885417,1.0,1.0,4.0,0.08527545872690562,0.057464106347802496,6.649840750042892,8.527545872670682e-07,5.746410634766862e-07,7.695436559737985e-10,0.0,0.0,1.1331516251630103e-09
65150803753999,93.93938051692265,86.97732754472086,77.0599420979687,0.0,0.0,2.1620095082149446,1.0,1.0,4.0,0.08514847586742012,0.057394662891701184,6.602733404848363,8.514847586782662e-07,5.739466289156751e-07,7.643324603097761e-10,0.0,0.0,1.1249333854642014e-09
65152803754000,93.91411886969287,86.95499168974224,77.16718484203855,0.0,0.0,2.1610611932431274,1.0,1.0,4.0,0.08502176484063369,0.05732535675660146,6.650099317247878,8.502176484043513e-07,5.732535675687523e-07,7.707112859924606e-10,0.0,0.0,1.1331167167481408e-09
65154866458998,93.8894355791506,86.9342132054175,77.26603874196665,0.0,0.0006922190720366916,2.1540126444159395,1.0,1.0,4.0,0.0848981659258568,0.05737791144274596,6.723745446316962,8.473142113012624e-07,5.691956025252533e-07,7.833642968484756e-10,0.0,1.509398894608701e-13,1.1458654496435506e-09
65156873817999,93.86234760271898,86.90855619863687,77.35299207710536,0.0002073542602717102,0.0007213884960328199,2.072026123466376,1.0,1.0,4.0,0.08486352181138467,0.057733985910323894,6.420333586032553,8.43245717566085e-07,5.591247824388657e-07,1.2014825576020432e-08,1.3000400324084425e-13,7.131839960157827e-13,1.0931569697479311e-09
65158878163000,93.8403874043708,86.88567699588846,77.45634613923387,0.0009556362388799226,8.333490250154382e-05,2.1614551400935182,1.0,4.0,4.0,0.08510994246187607,0.1364925865557485,6.617888050029917,8.277347615337962e-07,4.1727939222461583e-07,7.662365116643729e-10,5.895543725190082e-13,5.186908212350464e-14,1.1274153687108556e-09
65160878162999,93.81239594805089,86.86794940310607,77.56501435676587,0.0,0.0,2.1534075716828034,1.0,4.0,4.0,0.08451375775142161,0.15306766845810407,6.722267868498807,8.451375775182515e-07,3.8266917114436854e-07,7.814538701370537e-10,0.0,0.0,1.1454952934269774e-09
65162878163000,93.7871850996306,86.84779197485392,77.67413962020566,0.0,4.569997070768978e-05,2.1467578830964213,1.0,4.0,4.0,0.08438840447200813,0.15314935713464936,6.75205481256541,8.438840447181126e-07,3.818153782884805e-07,7.879224997679721e-10,0.0,2.887861580967362e-14,1.1506245766184007e-09
65164878163000,93.76198434972586,86.82731198010771,77.7841337863355,0.0,0.0,2.1503454701548597,1.0,4.0,4.0,0.08426331914245848,0.15289712355786786,6.78421441528445,8.426331914226226e-07,3.822428088937785e-07,7.902049108275682e-10,0.0,0.0,1.156165122976956e-09
65166878162999,93.73679369863954,86.8069605075418,77.89778793881628,0.0,0.0,2.1392273702829585,1.0,4.0,4.0,0.08413850112458521,0.15281189316247246,6.942265892731357,8.413850112498697e-07,3.820297329052912e-07,8.132836687463572e-10,0.0,0.0,1.1835601348481562e-09
65168878163000,93.71161314666227,86.78661750553665,78.00793446042364,0.0,0.0,2.150123921049868,1.0,4.0,4.0,0.08401394978179878,0.15272681776747699,6.764964392170463,8.401394978160282e-07,3.8181704442051547e-07,7.880240692523368e-10,0.0,0.0,1.152735181075837e-09
65170878163000,93.68644269407152,86.76628297295395,78.11720467601631,0.0,0.0,2.1583044181734685,1.0,4.0,4.0,0.08388966447909818,0.15264189705133638,6.668818916567708,8.388966447890276e-07,3.816047426274507e-07,7.733924730284063e-10,0.0,0.0,1.1359998336471624e-09
65172878162999,93.66128234113187,86.7459569086492,78.22567590714851,0.0,0.0,2.157443812477476,1.0,4.0,4.0,0.0837656445830714,0.15255713069322202,6.728938348325979,8.376564458347129e-07,3.8139282673216663e-07,7.812422652991782e-10,0.0,0.0,1.1463938030233672e-09
65174878163000,93.63613208809515,86.72563931147268,78.33891443073797,0.0,0.0,2.1387001283001355,1.0,4.0,4.0,0.08364188946188954,0.15247251837302306,6.960737668116114,8.364188946169437e-07,3.8118129593437736e-07,8.158041014878465e-10,0.0,0.0,1.1865910517818288e-09
65176878163000,93.61099193520066,86.70533018026863,78.44779598058753,0.0,0.0,2.1622940862920506,1.0,4.0,4.0,0.08351839848530411,0.15238805977134337,6.645673034759292,8.351839848510953e-07,3.8097014942746996e-07,7.692283934116532e-10,0.0,0.0,1.1318480613774526e-09
65178878162999,93.58586188267478,86.68502951387595,78.55555481133545,0.0,0.0,2.1638790555466287,1.0,4.0,4.0,0.08339517102464161,0.15230375456949896,6.714074053429131,8.339517102503978e-07,3.807593864228601e-07,7.765499859160862e-10,0.0,0.0,1.1436790969208105e-09
65180886787000,93.55920773113941,86.66462490152219,78.65112783886848,0.0006409855892429339,8.489285134664098e-05,2.145963963430033,1.0,4.0,4.0,0.08357160785705423,0.15252673853388277,6.757832731074872,8.177364865681929e-07,3.7942398173517974e-07,7.931230221025991e-10,3.9609404517051705e-13,5.340269794123235e-14,1.1512366696261014e-09
65182896443000,93.5381881272471,86.64475777701723,78.7471408399212,0.0004969210164565522,5.441843825324885e-05,2.163219544129006,1.0,4.0,4.0,0.08340289206798303,0.15233196081323916,6.6229722718780835,8.173459134837285e-07,3.796780562735995e-07,7.662268631637378e-10,3.108471807132188e-13,3.387097552239099e-14,1.1277835209935465e-09
65184896443000,93.510477735848,86.6243515048987,78.8543677997172,0.0,0.0,2.1603088884607953,1.0,4.0,4.0,0.08302679738991682,0.1520524719997497,6.652369189526626,8.302679738972342e-07,3.8013117999848735e-07,7.708597358716645e-10,0.0,0.0,1.1328423133863415e-09
65186896442999,93.48538810878321,86.60408461373467,78.96138022057671,0.0,0.0,2.161707281066241,1.0,4.0,4.0,0.0829046183047683,0.15196877592599387,6.635194990678242,8.290461830457538e-07,3.7992193981409927e-07,7.68243565714209e-10,0.0,0.0,1.1298156002433003e-09
65188898263750,93.45973342075291,86.58333252300537,79.06919168625942,0.0005646557234465696,0.0,2.1547635600516357,1.0,4.0,4.0,0.08303611383860841,0.15188319780400053,6.699737187667588,8.155907657129229e-07,3.7970799451090135e-07,7.783661552460307e-10,3.3075257259464087e-13,0.0,1.1409750869273917e-09
65190898263750,93.43520425833441,86.56258923692256,79.17783267618563,0.0,0.0,2.149156675659977,1.0,4.0,4.0,0.08266087147847707,0.1517977773942452,6.783505221211908,8.266087147828426e-07,3.794944434847292e-07,7.905430455139408e-10,0.0,0.0,1.1554716946724364e-09
65192898263749,93.4101449497118,86.54234813117186,79.28882973376986,0.0,0.0,2.1356252266296685,1.0,4.0,4.0,0.08253947208156992,0.1517145431996428,6.976755546277202,8.253947208137758e-07,3.7928635800091874e-07,8.187719484280073e-10,0.0,0.0,1.1889742764846209e-09
65194898263750,93.38509574281679,86.52211548068479,79.40212777761113,0.0,0.0,2.1437070052678897,1.0,4.0,4.0,0.08241833122528218,0.15163145986829585,6.875507924087274,8.241833122567562e-07,3.790786496698565e-07,8.0382356901793e-10,0.0,0.0,1.1713473717199841e-09
65196898263750,93.36005663776331,86.50189128424816,79.51571903912154,0.0,0.0,2.1292883630336417,1.0,4.0,4.0,0.08229744829495854,0.1515485270878918,7.09161993468282,8.229744829476659e-07,3.7887131771884633e-07,8.344659262861194e-10,0.0,0.0,1.2088171101644997e-09
65198898263749,93.33502763465236,86.48167554064288,79.62932242476738,0.0,0.0,2.130970055770256,1.0,4.0,4.0,0.08217682267747989,0.1514657445468112,7.013937156163454,8.217682267728856e-07,3.7866436136883607e-07,8.252394241030321e-10,0.0,0.0,1.195280413832025e-09
65200898263750,93.31000873357338,86.4614682486446,79.74268758518171,0.0,0.0,2.14622942561612,1.0,4.0,4.0,0.08205645376126368,0.1513831119341324,6.8487596241133915,8.205645376165549e-07,3.784577798344485e-07,7.992633448481926e-10,0.0,0.0,1.1665533662159084e-09
65202898263750,93.28499993460322,86.44126940702331,79.85390766725249,0.0,0.0,2.1359341885595904,1.0,4.0,4.0,0.08193634093625607,0.15130062893962662,6.994941413895291,8.193634093606498e-07,3.7825157234818525e-07,8.207019462258258e-10,0.0,0.0,1.1918823264412935e-09
65204899059750,93.26000123780668,86.42422746191914,79.96995296750359,0.0,0.0,2.143632930755537,1.0,1.0,4.0,0.08181648359393251,0.1252411308818237,6.875011636272093,8.181648359374199e-07,4.2580106777476565e-07,8.03847551801362e-10,0.0,0.0,1.1710087889157725e-09
65206903424999,93.23501264323596,86.39881146387901,80.08379469419884,0.0,0.0,2.1443912782527947,1.0,1.0,4.0,0.08169688112728682,0.05563357929376355,6.855391421402411,8.169688112767685e-07,5.563357929363395e-07,8.006927991561025e-10,0.0,0.0,1.1675506950519714e-09
65208903425000,93.21003415093136,86.37672961632143,80.19693826869673,0.0,0.0,2.1354010914075943,1.0,1.0,4.0,0.08157753293083504,0.055567741953083095,6.979470707452688,8.157753293064467e-07,5.556774195334853e-07,8.191884776136407e-10,0.0,0.0,1.1890403427318472e-09
65210903425000,93.185065760921,86.35465749179635,80.30806521405692,0.0,0.0,2.1432455956850043,1.0,1.0,4.0,0.08145843840060765,0.05550203377230317,6.860926442239364,8.145843840041788e-07,5.550203377217372e-07,8.022726417917772e-10,0.0,0.0,1.1684083750915648e-09
65212903424999,93.1601074732215,86.33259508802323,80.42080535978936,0.0,0.0,2.1366257062502694,1.0,1.0,4.0,0.08133959693414866,0.05543645445999278,6.984599440892441,8.133959693453704e-07,5.543645445986367e-07,8.192620634075826e-10,0.0,0.0,1.1898268662419803e-09
65214903425000,93.13515928783629,86.31054240271637,80.5314323937799,0.0,0.0,2.1450934022133503,1.0,1.0,4.0,0.08122100793050685,0.055371003725440085,6.850534750567352,8.122100793031739e-07,5.537100372570455e-07,7.998510758015916e-10,0.0,0.0,1.166499815876182e-09
65216903425000,93.1102212047576,86.28849943358615,80.64465563778457,0.0,0.0,2.133345594644575,1.0,1.0,4.0,0.08110267079023664,0.05530568127865212,6.999409154523849,8.110267079004778e-07,5.530568127852317e-07,8.227042449096624e-10,0.0,0.0,1.192292506505626e-09
65218903424999,93.08529322396575,86.26646617833765,80.75484198117893,0.0,0.0,2.1481155512572343,1.0,1.0,4.0,0.08098458491539513,0.05524048683035047,6.82129625940475,8.098458491578182e-07,5.524048683022172e-07,7.953543053848691e-10,0.0,0.0,1.1613176003669823e-09
65220903503999,93.06133876947713,86.24444263467186,80.86695378491791,0.000633852856043731,0.0,2.137771094463709,1.0,1.0,4.0,0.0811610986601378,0.055175420091972,6.996790252446689,7.980982272268058e-07,5.517542009223539e-07,8.20365956462778e-10,3.74129382014062e-13,0.0,1.1917314508346825e-09
65222903504000,93.0355201218347,86.22242880028449,80.97848984108043,0.0,0.0,2.145945839081299,1.0,1.0,4.0,0.0807494124570111,0.05511048077566435,6.846026436797153,8.074941245682278e-07,5.51104807755358e-07,7.9929003543382e-10,0.0,0.0,1.1655031818085316e-09
65224903504000,93.0106224263458,86.2004246728674,81.08695077162564,0.0,0.0,2.1542191061961584,1.0,1.0,4.0,0.08063207627987579,0.0550456685942871,6.727543338593067,8.06320762796881e-07,5.50456685941589e-07,7.82240655417977e-10,0.0,0.0,1.1448802928145982e-09
65226903503999,92.98573483294537,86.17843025010721,81.19491504126006,0.0,0.0,2.1501293539265216,1.0,1.0,4.0,0.08051498899257087,0.05498098326140676,6.773259832551419,8.051498899295532e-07,5.498098326166921e-07,7.89606344616904e-10,0.0,0.0,1.152764125054248e-09
65228903504000,92.96085734155419,86.15644552968601,81.30266110830293,0.0,0.0,2.1551978679507595,1.0,1.0,4.0,0.08039815000459505,0.05491642449129686,6.721800226871784,8.039815000440754e-07,5.491642449116874e-07,7.812313813927958e-10,0.0,0.0,1.1437768181953246e-09
65230903504000,92.93598995208112,86.13447050928237,81.41030105612907,0.0,0.0,2.1389805314588477,1.0,1.0,4.0,0.08028155872692698,0.054851991998937484,6.939608190232016,8.028155872674003e-07,5.485199199880969e-07,8.128682630758597e-10,0.0,0.0,1.1815370089144824e-09
65232903503999,92.91113266442386,86.11250518656901,81.52283620731598,0.0,0.0,2.154357497952941,1.0,1.0,4.0,0.08016521457202141,0.054787685500009765,6.739189287460148,8.016521457240424e-07,5.478768550027141e-07,7.835568766193181e-10,0.0,0.0,1.1466854977642134e-09
65234903504000,92.88628547846801,86.09054955921492,81.6289653551419,0.0,0.0,2.1574768081734375,1.0,1.0,4.0,0.0800491169538031,0.054723504710896924,6.670788962449918,8.004911695361642e-07,5.472350471076927e-07,7.744836443604924e-10,0.0,0.0,1.1347566947448834e-09
65236903504000,92.86144839408752,86.06860362488423,81.73654361792163,0.0,0.0,2.156144571470524,1.0,1.0,4.0,0.07993326528766435,0.054659449348681347,6.721266857036011,7.99332652874782e-07,5.465944934855403e-07,7.8062305798726e-10,0.0,0.0,1.1434653345835636e-09
65238903503999,92.83662141114488,86.04666738123677,81.84252914656203,0.0,0.0,2.1605516214205083,1.0,1.0,4.0,0.07981765899046149,0.05459551913114305,6.635797275789647,7.981765899084259e-07,5.459551913140373e-07,7.687476139242426e-10,0.0,0.0,1.1285723948311904e-09
65240903504000,92.81180452949089,86.02474082592776,81.94833491126674,0.0,0.0,2.1597255342797235,1.0,1.0,4.0,0.0797022974805122,0.054531713776757404,6.668116504190511,7.970229748032627e-07,5.453171377663025e-07,7.72956339141235e-10,0.0,0.0,1.134128594796822e-09
65242903504000,92.78699774896484,86.00282395660803,82.05448094859437,0.0,0.0,2.158514910196346,1.0,1.0,4.0,0.07958718017759008,0.05446803300469437,6.652638763862264,7.958718017740465e-07,5.446803300456746e-07,7.719791448959698e-10,0.0,0.0,1.131386130689668e-09
65244903503999,92.76220106939456,85.9809167709242,82.1601862584344,0.0,0.0,2.1613532947024248,1.0,1.0,4.0,0.07947230650292259,0.05440447653481579,6.660645454082451,7.947230650330205e-07,5.440447653507555e-07,7.713140692681276e-10,0.0,0.0,1.1327206498338035e-09
65246903504000,92.73741449059654,85.95901926651828,82.26583982408418,0.0,0.0,2.161983562415554,1.0,1.0,4.0,0.07935767587918761,0.054341044087674956,6.616284844753225,7.935767587900248e-07,5.434104408754824e-07,7.659818390061196e-10,0.0,0.0,1.1249632450413143e-09
65248903504000,92.71263801237528,85.93713144102801,82.37069924214292,0.0,0.0,2.1610006692784522,1.0,1.0,4.0,0.07924328773050612,0.05427773538451239,6.65723643692654,7.924328773032148e-07,5.427773538438595e-07,7.716412235203545e-10,0.0,0.0,1.1320170022270497e-09
65250943776998,92.68780995124115,85.91622627593644,82.4699747125578,0.0,0.00040024007408169965,2.1540866543664463,1.0,1.0,4.0,0.07912885652028015,0.05434738009219654,6.728612651715396,7.899101183808766e-07,5.389777106478735e-07,7.842816778453182e-10,0.0,1.6785899844238958e-13,1.1443554184098311e-09
65252943810000,92.66142633004166,85.89361361923574,82.51204086845452,0.00022166522659049107,0.0013529443709142368,1.3767548442862114,1.0,1.0,4.0,0.07911534205346055,0.05493418221991283,4.850414043782334,7.856957719118194e-07,4.953552934387555e-07,1.0085974645647717e-07,1.392025894480675e-13,1.0094759275396136e-12,8.182565583984453e-10
65254951431999,92.64162860048361,85.87150779598329,82.56019184058057,0.0010377541932821341,0.04325833694014589,2.1567597822979154,1.0,1.0,4.0,0.0792339026223201,0.07219527622098597,6.706498022795782,7.762588522279946e-07,5.129484722114694e-07,7.814207700331063e-10,4.0960256605297156e-13,2.338157539318498e-11,1.1404673247771324e-09
65256952333000,92.6129246303023,85.85180014945483,82.64577317606893,0.00013716866693780426,0.45190939540976016,2.1564029157370355,1.0,1.0,4.0,0.07898446362241615,0.27597071214226143,6.777205224220074,7.797898303796443e-07,3.8970011183587237e-07,7.934109434745708e-10,2.5761528259284353e-13,2.865943874860545e-10,1.1526963619312873e-09
65258954196999,92.5922589455896,85.83083681245417,82.73512989259588,0.0005022667384654795,0.0003438422386237219,2.1584395765496414,1.0,1.0,4.0,0.07893458199311262,0.05414209710774435,6.66747490901197,7.748009635433159e-07,5.32055053023557e-07,7.731456067177544e-10,3.151621797368266e-13,2.2005454468931766e-13,1.1335970825334372e-09
65260961050999,92.56338265670749,85.80777604852989,82.84045769977327,0.0002672770516313655,0.0,2.1616313470829587,1.0,1.0,4.0,0.07868696241555596,0.05390553153669176,6.626221122401577,7.815200071310916e-07,5.390553153651699e-07,7.672869872122935e-10,1.6606149343481524e-13,0.0,1.1263769741853095e-09
65262969025999,92.5415177018466,85.787399146087,82.94560726051768,0.0009566907887377962,0.000200936910404833,2.160819422021604,1.0,1.0,4.0,0.07891564158392941,0.053945478117659706,6.638354973615264,7.690462014851675e-07,5.341664298092194e-07,7.689151734133537e-10,5.899859423627159e-13,1.2685565550033868e-13,1.1284252289611811e-09
65264969026000,92.51442892351126,85.7621360901387,83.05167158690166,0.0,0.0,2.1540596714099545,1.0,4.0,4.0,0.0783352010212495,0.13502220545437107,6.752242962232956,7.833520102106677e-07,3.972957392508838e-07,7.848970445038633e-10,0.0,0.0,1.1481381951219203e-09
65266969026000,92.48974348741909,85.74474268963073,83.1586607367893,0.0,0.0,2.1552426401342926,1.0,4.0,4.0,0.0782229729352791,0.1485255286808438,6.728685158716172,7.822297293509689e-07,3.71313821701245e-07,7.820209502037298e-10,0.0,0.0,1.1439880871631343e-09
65268969025999,92.46506814932684,85.72484503530984,83.26579226985886,0.0,0.0,2.1507915902172856,1.0,4.0,4.0,0.07811098163614899,0.14844819535080936,6.774093348705874,7.811098163652191e-07,3.7112048837879586e-07,7.888668671066953e-10,0.0,0.0,1.1518107146930684e-09
65270969026000,92.4404029089156,85.7049557824357,83.37371686452677,0.0,0.0,2.1379731397384987,1.0,4.0,4.0,0.07799922656367482,0.1483710007073703,6.95558690696639,7.799922656349284e-07,3.709275017675612e-07,8.153900807373131e-10,0.0,0.0,1.183258369757857e-09
65272969026000,92.4157477658554,85.68507492957862,83.48496557440643,0.0,0.0,2.1508793789458505,1.0,4.0,4.0,0.07788770715907642,0.1482939444653535,6.789543435464251,7.788770715889492e-07,3.7073486116252004e-07,7.907847798159267e-10,0.0,0.0,1.154367352158211e-09
65274969025999,92.39110271980582,85.66520247530403,83.59272639923464,0.0,0.0,2.148361428651725,1.0,4.0,4.0,0.07777642286497566,0.1482170263402215,6.780929785720524,7.777642286534699e-07,3.705425658523226e-07,7.910644708784107e-10,0.0,0.0,1.1528094388453957e-09
65276969026000,92.36646777041456,85.64533841817253,83.69854487533033,0.0,0.0,2.160243892624049,1.0,4.0,4.0,0.07766537312538718,0.1481402460480712,6.639412925887285,7.766537312520604e-07,3.7035061511931453e-07,7.693247087194559e-10,0.0,0.0,1.128178723663596e-09
65278969026000,92.34184291731897,85.62620553729975,83.80401648859551,0.0,0.0,2.155774325483809,1.0,2.5,4.0,0.07755455738572209,0.14550780274735794,6.714194007349152,7.755455738554139e-07,3.7404511257383813e-07,7.798360297233916e-10,0.0,0.0,1.1410994863947256e-09
65280969025999,92.3172281601458,85.60453932284513,83.90960102623647,0.0,0.0,2.1634286309869695,1.0,1.0,4.0,0.07744397509278027,0.053327412906959165,6.642058742500442,7.744397509314994e-07,5.33274129068349e-07,7.684949993992106e-10,0.0,0.0,1.1285134187347114e-09
65282969026000,92.2926234985102,85.58280844509756,84.0139075577619,0.0,0.0,2.1626535807645535,1.0,1.0,4.0,0.07733362569474801,0.053266076555448204,6.656250835349989,7.733362569456756e-07,5.326607655570259e-07,7.703812228495859e-10,0.0,0.0,1.1309150476379892e-09
65284974058000,92.26877213617762,85.56200664559209,84.10653084006488,0.0003348510005086556,0.04378984032366476,2.1516411386288374,1.0,1.0,4.0,0.07739124530304241,0.07152323038326779,6.72622438802246,7.596539503726907e-07,5.077638092288751e-07,7.881025097099917e-10,2.1221578864404695e-13,2.3651467745258074e-11,1.143007563668502e-09
65286974058000,92.24343422403449,85.53960940185351,84.19839722065771,0.0,0.0,2.157309093586685,1.0,1.0,4.0,0.07711357766900036,0.053144418166326736,6.727760233098967,7.711357766882067e-07,5.314441816658055e-07,7.808079567759266e-10,0.0,0.0,1.1432186208818082e-09
65288974186999,92.22270779167242,85.51839574410796,84.30663901202904,0.0007758813438913406,0.0,2.164691768859069,1.0,1.0,4.0,0.0773984789927173,0.053084807211316934,6.716773212795335,7.573944805155449e-07,5.295611198746495e-07,7.765703775715359e-10,4.870787863365164e-13,0.0,1.1412452150480514e-09
65290983783000,92.19277351207779,85.49329887164932,84.38850057063753,0.0008894795898183082,0.001411412166249341,2.0777928206069114,1.0,1.0,4.0,0.07731268108858101,0.05370488776852315,6.537921663335636,7.536059147717766e-07,5.020946855305512e-07,1.1445058073099838e-08,5.485548688071193e-13,8.913079365266131e-13,1.1101444155650642e-09
65292983783000,92.16983735729697,85.4747198916611,84.46586364630483,0.0,0.0,2.1593198102540825,1.0,1.0,4.0,0.07678573391372699,0.052962354568806366,6.764650059589515,7.678573391354819e-07,5.2962354568683e-07,7.862328048067934e-10,0.0,0.0,1.1494592830218893e-09
65294992831000,92.14333315711015,85.45027668354591,84.54885659931605,0.0013358566657480804,0.00023741418957609256,2.0614765465018823,1.0,4.0,4.0,0.07731337646532652,0.14015838130439334,6.379713032635722,7.424636675784919e-07,3.7732996176274345e-07,1.6085015612154803e-08,8.329449888179579e-13,1.4857788690769168e-13,1.0825784833417847e-09
65296992831000,92.12080409656775,85.43379774816368,84.64757126740659,0.0,0.0,2.1574213818484935,1.0,4.0,4.0,0.07656823318523806,0.14732907521624442,6.734172192221975,7.656823318505963e-07,3.683226880423701e-07,7.815274415274263e-10,0.0,0.0,1.1440549469580225e-09
65298993780999,92.09614009963137,85.41465305635496,84.74433401213328,0.0008924117938669529,0.00021253793032424166,2.155444855078534,1.0,4.0,4.0,0.07689170540711417,0.14802823924538464,6.747013950308922,7.414124883720752e-07,3.650185790557761e-07,7.86168187473295e-10,5.582449230643289e-13,1.340251632128197e-13,1.146223650092165e-09
65300993781000,92.07189016774277,85.39454363682475,84.83301644207246,0.0,0.0,2.1525863125159796,1.0,4.0,4.0,0.07635199373607496,0.14717985001349487,6.717825678052692,7.635199373589685e-07,3.6794962503287957e-07,7.844454509090188e-10,0.0,0.0,1.141100182030858e-09
65302999337999,92.04965991690678,85.37501731990837,84.93488586081105,0.0009485280719342255,4.475349169766681e-05,2.1631758386710294,1.0,4.0,4.0,0.0767075734393748,0.14726844449276863,6.719989947648403,7.462280489401488e-07,3.67139370953316e-07,7.775668493546048e-10,5.855394827781772e-13,2.8241568265561296e-14,1.1414111038704083e-09
65304999802000,92.02280615960694,85.3570757328135,85.02515355365549,0.00022075915442885662,0.15919619941896443,2.1493787528744828,1.05,4.0,4.0,0.07646803157026878,0.6407166229926693,6.768115865154722,7.430663123337339e-07,3.384989140073527e-07,7.963419704324275e-10,1.3731468777436772e-13,8.570813427207426e-11,1.1497084897227068e-09
65307003780000,91.99809143212971,85.33930478161119,85.11467643939774,0.0,0.0,2.163968887279813,1.25,4.0,4.0,0.07830561231380608,0.14697054191924538,6.731800556668253,6.63679810913986e-07,3.674263547972568e-07,7.786980217562109e-10,0.0,0.0,1.143346043124986e-09
65309009382666,91.97200248493799,85.32318575476693,85.20604184273026,0.0005698827215530183,0.17605181682397822,2.1536946440749483,1.4500000000000002,4.0,4.0,0.08124953148676822,0.6928460789764584,6.766774107351019,5.665407680993152e-07,3.359380747849824e-07,7.921073892165443e-10,3.565893509896729e-13,9.47806405555578e-11,1.1493585943825708e-09
65311014481176,91.94945759185127,85.30504070549696,85.29007570629449,0.0,0.0,2.1565082417641688,1.6500000000000001,4.0,4.0,0.08304863135131346,0.14684111065866767,6.784441817149849,5.252863377067877e-07,3.6710277664581345e-07,7.919486775599974e-10,0.0,0.0,1.1523710755757232e-09
65313018278947,91.92373693474066,85.28524883899586,85.38428064605719,0.0006159419428182501,7.565251636476823e-05,2.161160300341721,1.85,4.0,4.0,0.08821920813638465,0.1470440246931918,6.688478098686529,4.79499430239244e-07,3.657475775269579e-07,7.747009783154283e-10,3.828941262365847e-13,4.818318140727336e-14,1.1356488569070176e-09
65315021537143,91.90112924708932,85.26572523655382,85.48854831845652,0.0,0.0,2.1594649783648427,2.05,4.0,4.0,0.09195338040797159,0.14669297446123108,6.665507174092559,4.635155009736873e-07,3.66732436152223e-07,7.727797268516737e-10,0.0,0.0,1.1315919287424978e-09
